"id","user_id","movie_id","tags","created_at"
"4231","1651","1225","classical music","2016-06-26 01:40:00"
"4232","1651","1225","Mozart","2016-06-26 17:13:20"
"4233","1651","1225","opera","2016-06-26 01:40:00"
"4234","1651","1256","black and white","2016-06-26 03:20:00"
"4235","1651","1256","funny","2016-06-26 03:20:00"
"4236","1651","1256","Marx brothers","2016-06-26 03:20:00"
"4237","1651","1269","Cary Grant","2016-06-26 20:50:00"
"4238","1651","1269","dark comedy","2016-06-26 20:50:00"
"4239","1651","1285","black comedy","2016-06-26 13:20:00"
"4240","1651","1285","cult film","2016-06-26 13:20:00"
"4241","1651","1285","dark humor","2016-06-26 13:20:00"
"4242","1651","1285","high school","2016-06-26 13:20:00"
"4243","1651","1285","teen angst","2016-06-26 13:20:00"
"4244","1651","2010","dystopia","2016-06-26 01:56:40"
"4245","1651","2010","Expressionism","2016-06-26 01:56:40"
"4246","1651","2010","silent film","2016-06-26 01:56:40"
"4247","1651","2023","Al Pacino","2016-06-26 20:50:00"
"4248","1651","2023","Francis Ford Coppola","2016-06-26 20:50:00"
"4249","1651","2273","Chris Tucker","2016-06-26 01:40:00"
"4250","1651","2273","Comedy","2016-06-26 01:40:00"
"4251","1651","2300","Mel Brooks","2016-07-03 22:00:00"
"4252","1651","2413","hilarious","2016-06-26 17:13:20"
"4253","1651","2413","quirky","2016-06-26 17:13:20"
"4254","1651","2413","Tim Curry","2016-06-26 17:13:20"
"4255","1651","2502","cult classic","2016-06-26 17:13:20"
"4256","1651","2502","dark comedy","2016-06-26 17:13:20"
"4257","1651","2502","off-beat comedy","2016-06-26 17:13:20"
"4258","1651","2502","office","2016-06-26 17:13:20"
"4259","1651","2529","Charlton Heston","2016-06-26 01:56:40"
"4260","1651","2529","dystopia","2016-06-26 01:56:40"
"4261","1651","2529","social commentary","2016-06-26 01:56:40"
"4262","1651","2617","Brendan Fraser","2016-06-29 14:40:00"
"4263","1651","2617","music","2016-06-29 14:40:00"
"4264","1651","2617","Rachel Weisz","2016-06-29 14:40:00"
"4265","1651","2739","inspiring","2016-06-26 01:40:00"
"4266","1651","2739","intelligent","2016-06-26 01:40:00"
"4267","1651","2739","strong female character","2016-06-26 01:40:00"
"4268","1651","3088","based on a play","2016-06-26 20:50:00"
"4269","1651","3088","James Stewart","2016-06-26 20:50:00"
"4270","1651","3504","Peter Finch","2016-06-26 03:20:00"
"4271","1651","3504","satire","2016-06-26 03:20:00"
"4337","1652","1","computer animation","2009-05-10 11:16:40"
"4338","1652","1","funny","2009-05-10 11:16:40"
"4339","1652","1","Pixar","2009-06-09 00:26:40"
"4340","1652","63","Wayans Brothers","2009-06-09 00:26:40"
"4341","1652","66","Crap","2009-06-09 00:26:40"
"4342","1652","66","imdb bottom 100","2009-06-09 00:26:40"
"4343","1652","110","classic","2009-06-09 00:43:20"
"4344","1652","110","historical","2009-06-09 00:43:20"
"4345","1652","110","medieval","2009-06-09 00:43:20"
"4346","1652","110","Nudity (Topless)","2009-06-09 00:43:20"
"4347","1652","110","revenge","2009-06-09 00:43:20"
"4348","1652","110","sword fight","2009-06-09 00:43:20"
"4349","1652","110","violent","2009-06-09 00:43:20"
"4350","1652","260","aliens","2009-06-09 00:26:40"
"4351","1652","260","atmospheric","2009-06-09 00:26:40"
"4352","1652","260","classic","2009-06-09 00:26:40"
"4353","1652","260","sci-fi","2009-06-09 00:26:40"
"4354","1652","260","space","2009-06-09 00:26:40"
"4355","1652","260","Star Wars","2009-06-09 00:26:40"
"4356","1652","296","action","2009-06-09 00:26:40"
"4357","1652","296","Bruce Willis","2009-06-09 00:26:40"
"4358","1652","296","classic","2009-06-09 00:26:40"
"4359","1652","296","crime","2009-06-09 00:26:40"
"4360","1652","296","organized crime","2009-06-09 00:26:40"
"4361","1652","296","Quentin Tarantino","2009-06-09 00:26:40"
"4362","1652","296","quirky","2009-06-09 00:26:40"
"4363","1652","296","Samuel L. Jackson","2009-06-09 00:26:40"
"4364","1652","296","stylized","2009-06-09 00:26:40"
"4365","1652","296","violence","2009-06-09 00:26:40"
"4366","1652","318","classic","2009-06-09 00:26:40"
"4367","1652","318","feel good","2009-06-09 00:26:40"
"4368","1652","318","inspirational","2009-06-09 00:26:40"
"4369","1652","318","prison escape","2009-06-09 00:26:40"
"4370","1652","318","revenge","2009-06-09 00:26:40"
"4371","1652","318","thought-provoking","2009-06-09 00:26:40"
"4372","1652","318","twist ending","2009-06-09 00:26:40"
"4373","1652","353","gritty","2009-06-09 00:26:40"
"4374","1652","356","classic","2009-06-09 00:26:40"
"4375","1652","356","historical","2009-06-09 00:26:40"
"4376","1652","356","Oscar (Best Effects - Visual Effects)","2009-06-09 00:26:40"
"4377","1652","508","gay","2009-06-09 00:26:40"
"4378","1652","508","homosexual theme","2009-06-09 00:26:40"
"4379","1652","508","overrated","2009-06-09 00:26:40"
"4380","1652","527","black and white","2009-06-09 00:26:40"
"4381","1652","555","Christopher Walken","2009-06-09 00:26:40"
"4382","1652","555","Elvis iconography","2009-05-10 11:16:40"
"4383","1652","555","James Gandolfini","2009-05-10 11:16:40"
"4384","1652","555","shooting","2009-05-10 11:16:40"
"4385","1652","555","violence","2009-05-10 11:16:40"
"4386","1652","593","crime","2009-06-09 00:26:40"
"4387","1652","593","Hannibal Lecter","2009-06-09 00:26:40"
"4388","1652","593","serial killer","2009-06-09 00:26:40"
"4389","1652","593","violent","2009-06-09 00:26:40"
"4390","1652","920","too long","2009-06-09 00:26:40"
"4391","1652","1704","sucked","2009-06-09 00:26:40"
"4392","1652","3147","deliberate","2009-06-09 00:26:40"
"4393","1652","3147","long","2009-06-09 00:26:40"
"4394","1652","3147","male nudity","2009-06-09 00:26:40"
"4395","1652","3421","te kijken","2008-02-28 19:00:00"
"4396","1652","3552","te kijken","2008-01-20 16:40:00"
"4397","1652","3761","te kijken","2009-06-11 21:53:20"
"4398","1652","3825","dumb movie","2009-06-09 00:26:40"
"4399","1652","3825","trash","2009-06-09 00:26:40"
"4400","1652","3825","very girlish","2009-06-09 00:26:40"
"4452","1673","260","adventure","2010-04-23 22:20:00"
"4453","1673","260","classic","2010-04-23 22:20:00"
"4454","1673","260","sci-fi","2010-04-23 22:20:00"
"4455","1673","543","multiple roles","2010-04-23 22:20:00"
"4456","1673","899","classic","2010-04-23 22:20:00"
"4457","1673","899","musical","2010-04-23 22:20:00"
"4458","1673","2335","American football","2010-12-10 12:30:00"
"4459","1673","2335","Jerry Reed","2010-12-10 12:30:00"
"4460","1673","3188","baseball","2010-04-24 12:13:20"
"4461","1673","3188","Biography","2010-04-24 12:13:20"
"4474","1709","2232","cult film","2017-07-04 03:16:40"
"4475","1709","2232","existentialism","2017-07-04 03:16:40"
"4476","1709","2232","intense","2017-07-04 03:16:40"
"4477","1709","2232","mathematics","2017-07-04 03:16:40"
"4478","1709","2232","mindfuck","2017-07-04 03:16:40"
"4479","1709","2232","psychological","2017-07-04 03:16:40"
"4480","1709","2232","weird","2017-07-04 03:16:40"
"4546","1712","2872","king arthur","2007-09-01 21:13:20"
"4547","1720","260","classic sci-fi","2015-09-07 20:53:20"
"4548","1720","260","Science Fiction","2015-09-07 20:53:20"
"4560","1785","318","Morgan Freeman","2012-08-31 16:23:20"
"4561","1785","318","prison escape","2012-08-31 16:23:20"
"4562","1785","784","Ben Stiller","2011-04-11 00:36:40"
"4563","1785","784","black comedy","2011-04-11 00:36:40"
"4564","1785","784","boring","2011-04-11 00:36:40"
"4565","1785","784","Jim Carrey","2011-04-11 00:36:40"
"4566","1785","784","Matthew Broderick","2011-04-11 00:36:40"
"4567","1785","784","not funny","2011-04-11 00:36:40"
"4568","1785","784","scary not funny","2011-04-11 00:36:40"
"4569","1785","784","stalker","2011-04-11 00:36:40"
"4570","1785","924","artificial intelligence","2010-08-04 23:56:40"
"4571","1785","924","atmospheric","2010-08-04 23:56:40"
"4572","1785","924","future","2010-08-04 23:56:40"
"4573","1785","924","music","2010-08-04 23:56:40"
"4574","1785","924","philosophical","2010-08-04 23:56:40"
"4575","1785","924","sci-fi","2010-08-04 23:56:40"
"4576","1785","924","space","2010-08-04 23:56:40"
"4577","1785","924","Stanley Kubrick","2010-08-04 23:56:40"
"4578","1785","924","surreal","2010-08-04 23:56:40"
"4579","1785","1036","Alan Rickman","2010-07-31 14:56:40"
"4580","1785","1036","Bruce Willis","2010-07-31 14:56:40"
"4581","1785","1036","lone hero","2010-07-31 14:56:40"
"4582","1785","1263","Robert De Niro","2010-09-09 23:16:40"
"4583","1785","1682","cerebral","2011-04-10 21:16:40"
"4584","1785","1682","dystopia","2011-04-10 21:16:40"
"4585","1785","1682","Jim Carrey","2011-04-10 21:16:40"
"4586","1785","1682","paranoia","2011-04-10 21:16:40"
"4587","1785","1682","social commentary","2011-04-10 21:16:40"
"4588","1785","1682","surveillance","2011-04-10 21:16:40"
"4589","1785","1997","horror","2010-08-04 12:00:00"
"4590","1785","1997","scary","2010-08-04 12:00:00"
"4591","1785","2195","Christopher McDonald","2011-04-11 00:36:40"
"4592","1785","2195","Norm MacDonald","2011-04-11 00:36:40"
"4593","1785","3033","Bill Pullman","2010-12-30 00:16:40"
"4594","1785","3033","John Candy","2010-12-30 00:16:40"
"4595","1785","3033","Mel Brooks","2010-12-30 00:16:40"
"4596","1785","3033","star wars","2010-12-30 00:16:40"
"4597","1785","3160","ensemble cast","2011-02-25 01:43:20"
"4598","1785","3160","great acting","2011-02-25 01:43:20"
"4599","1785","3160","Philip Seymour Hoffman","2011-02-25 01:43:20"
"4600","1785","3160","poignant","2011-02-25 01:43:20"
"4601","1785","3160","Tom Cruise","2011-02-25 01:43:20"
"4602","1785","3730","espionage","2011-04-16 16:43:20"
"4603","1785","3730","Francis Ford Coppola","2011-04-16 16:43:20"
"4604","1785","3730","Gene Hackman","2011-04-16 16:43:20"
"4605","1785","3730","paranoia","2011-04-16 16:43:20"
"4874","1804","44","adapted from:game","2009-07-15 16:10:00"
"4875","1804","44","martial arts","2009-07-15 16:10:00"
"4876","1804","374","comedy","2009-07-15 16:10:00"
"4877","1804","590","Oscar (Best Cinematography)","2009-07-18 02:13:20"
"4878","1804","590","Oscar (Best Picture)","2009-07-18 02:13:20"
"4879","1804","762","Nudity (Topless - Notable)","2009-07-15 16:10:00"
"4880","1804","762","Steven Spielberg","2009-07-15 16:10:00"
"4881","1804","785","Bill Murray","2009-07-15 16:10:00"
"4882","1804","785","bowling","2009-07-15 16:10:00"
"4883","1804","785","sports","2009-07-15 16:10:00"
"4884","1804","1261","cult film","2009-07-15 16:10:00"
"4885","1804","1261","zombies","2009-07-15 16:10:00"
"4886","1804","1265","comedy","2009-07-18 02:13:20"
"4887","1804","1405","great soundtrack","2009-07-15 16:10:00"
"4888","1804","1961","psychology","2009-07-18 02:13:20"
"4889","1804","2186","Alfred Hitchcock","2009-07-15 16:10:00"
"4890","1804","2186","imdb top 250","2009-07-15 16:10:00"
"4891","1804","2455","romance","2009-07-15 16:10:00"
"4892","1804","2986","robots","2009-07-15 16:10:00"
"4893","1804","3087","Bill Murray","2009-07-15 16:10:00"
"4900","1806","307","Three Colors trilogy","2008-09-23 10:53:20"
"4940","1829","1215","humorous","2007-10-27 01:06:40"
"4941","1829","1241","campy","2007-10-27 01:06:40"
"4942","1829","1241","zombies","2007-10-27 01:06:40"
"4943","1829","1261","humorous","2007-10-27 01:06:40"
"4944","1829","1261","My movies","2007-10-27 01:06:40"
"4945","1829","2291","burton","2007-10-27 01:06:40"
"4946","1829","2918","best movie ever made","2007-10-27 01:06:40"
"4957","1843","296","funny","2015-01-03 02:13:20"
"4958","1843","296","smart","2015-01-03 02:13:20"
"4959","1843","296","stylish","2015-01-03 02:13:20"
"4960","1843","356","excellent characters","2015-01-13 03:53:20"
"4961","1843","356","excellent script","2015-01-13 03:53:20"
"4962","1843","356","inspiring","2015-01-13 03:53:20"
"4974","1869","25","Oscar (Best Actor)","2010-09-20 05:56:40"
"4975","1869","161","Gene Hackman","2010-09-20 05:56:40"
"4976","1869","318","friendship","2010-09-20 05:23:20"
"4977","1869","318","Morgan Freeman","2010-09-20 05:23:20"
"4978","1869","318","thought-provoking","2010-09-20 05:23:20"
"4979","1869","1089","nonlinear","2010-09-20 05:56:40"
"4980","1869","1089","organized crime","2010-09-20 05:56:40"
"4981","1869","1089","Quentin Tarantino","2010-09-20 05:56:40"
"4982","1869","1193","psychology","2010-09-20 05:56:40"
"4983","1869","1213","dark comedy","2010-09-20 05:56:40"
"4984","1869","1213","organized crime","2010-09-20 05:56:40"
"4985","1869","1617","Kevin Spacey","2010-09-20 05:56:40"
"4986","1869","1704","Robin Williams","2010-09-20 05:56:40"
"4987","1869","2997","dark comedy","2010-09-20 05:56:40"
"4988","1869","3362","Al Pacino","2010-09-20 05:23:20"
"4989","1869","3362","black comedy","2010-09-20 05:23:20"
"4990","1869","3362","imdb top 250","2010-09-20 05:23:20"
"4991","1869","3362","Sidney Lumet","2010-09-20 05:23:20"
"4999","1876","76","Philip K. Dick","2017-05-03 07:56:40"
"5001","1881","260","classic","2016-08-21 21:16:40"
"5002","1881","260","sci-fi","2016-08-21 21:00:00"
"5003","1881","260","Science Fiction","2016-08-21 21:16:40"
"5004","1881","260","space action","2016-08-21 21:16:40"
"5005","1881","260","Star Wars","2016-08-21 21:16:40"
"5006","1881","2291","dreamlike","2016-11-13 03:53:20"
"5007","1881","2291","Johnny Depp","2016-11-13 03:53:20"
"5008","1881","2291","loneliness","2016-11-13 03:53:20"
"5009","1881","2291","Winona Ryder","2016-11-13 03:53:20"
"5010","1881","3175","aliens","2016-08-21 21:00:00"
"5011","1881","3175","parody","2016-08-21 21:00:00"
"5012","1881","3175","Sigourney Weaver","2016-08-21 21:00:00"
"5013","1881","3175","space","2016-08-21 21:00:00"
"5078","1921","1","animation","2015-05-24 12:23:20"
"5079","1921","1","children","2015-05-24 12:23:20"
"5080","1921","1","comedy","2015-05-24 12:23:20"
"5085","1939","260","action","2015-08-09 04:56:40"
"5086","1939","260","classic sci-fi","2015-08-09 04:56:40"
"5087","1940","1923","hilarious","2006-02-11 12:33:20"
"5088","1940","1923","Overrated","2006-02-11 12:33:20"
"5089","1940","2683","happy","2006-01-13 04:06:40"
"5090","1948","260","sci-fi","2015-08-27 06:16:40"
"5091","1948","260","space adventure","2015-08-27 06:16:40"
"5092","1971","260","aliens","2015-06-17 00:33:20"
"5093","1971","260","classic sci-fi","2015-06-17 00:33:20"
"5094","1980","246","Basketball documentary","2007-08-06 13:00:00"
"5095","1980","1302","Baseball","2007-08-06 13:00:00"
"5096","1980","1377","Batman","2007-08-06 13:00:00"
"5099","1991","1262","prison break","2007-06-22 14:06:40"
"5100","1991","1262","prison escape","2007-06-22 14:06:40"
"5101","1991","3196","prison break","2007-06-21 18:40:00"
"5104","2016","1965","rock music","2009-01-15 01:33:20"
"5105","2016","3121","overrated","2009-01-15 01:33:20"
"5106","2016","3121","sleeping with one eye open","2009-01-15 01:33:20"
"5107","2016","3328","books","2009-01-15 01:50:00"
"5108","2016","3877","helen slater","2009-01-29 00:16:40"
"5110","2028","1221","true man","2016-02-06 06:46:40"
"5112","2030","3081","atmosp","2016-05-05 03:00:00"
"5113","2030","3081","moody","2016-05-05 03:00:00"
"5114","2030","3081","muted colors","2016-05-05 03:00:00"
"5137","2080","260","Harrison Ford","2015-09-15 09:10:00"
"5138","2080","260","sci-fi","2015-09-15 09:10:00"
"5139","2123","638","Ian Mckellen","2007-05-09 01:30:00"
"5140","2123","1656","Ian Mckellen","2007-05-09 01:30:00"
"5141","2123","2071","Ian Mckellen","2007-05-09 01:30:00"
"5142","2123","2071","Richard Gere","2007-05-09 01:30:00"
"5143","2123","2891","William H. Macy","2007-05-09 01:30:00"
"5144","2123","3793","fameke Jasson","2007-05-09 01:46:40"
"5145","2123","3793","family","2007-05-09 01:46:40"
"5146","2123","3793","Halle Berry","2007-05-09 01:30:00"
"5147","2123","3793","Hugh Jackman","2007-05-09 01:46:40"
"5148","2123","3793","Ian Mckellen","2007-05-09 01:30:00"
"5149","2123","3793","Patrick Stewart","2007-05-09 01:30:00"
"5163","2124","260","classic sci-fi","2015-09-28 22:26:40"
"5164","2124","260","space opera","2015-09-28 22:26:40"
"5165","2143","260","classic","2015-06-23 16:00:00"
"5166","2143","260","Science Fiction","2015-06-23 16:00:00"
"5167","2144","21","forgetable","2013-03-07 11:36:40"
"5168","2144","29","atmospheric","2011-05-27 23:00:00"
"5169","2144","29","surreal","2011-05-27 23:00:00"
"5170","2144","32","mindfuck","2011-03-19 08:26:40"
"5171","2144","32","psychology","2011-01-24 00:50:00"
"5172","2144","32","social misfits","2011-01-24 01:06:40"
"5173","2144","32","twist ending","2011-03-19 08:26:40"
"5174","2144","50","twist ending","2011-01-30 16:00:00"
"5175","2144","104","Adam Sandler","2011-01-24 17:46:40"
"5176","2144","161","tense","2013-05-01 21:20:00"
"5177","2144","162","mental illness","2013-05-01 21:03:20"
"5178","2144","216","stupid","2013-05-01 21:20:00"
"5179","2144","260","despecialized edition","2016-03-07 19:50:00"
"5180","2144","288","dark comedy","2011-01-24 00:33:20"
"5181","2144","296","cult film","2011-01-24 00:50:00"
"5182","2144","296","dark comedy","2011-01-25 11:33:20"
"5183","2144","296","great soundtrack","2011-01-24 00:50:00"
"5184","2144","296","quirky","2011-01-24 00:50:00"
"5185","2144","337","bittersweet","2011-01-25 11:33:20"
"5186","2144","440","politics","2013-05-01 19:40:00"
"5187","2144","454","John Grisham","2011-01-24 17:46:40"
"5188","2144","454","Tom Cruise","2011-01-24 17:46:40"
"5189","2144","474","tense","2013-05-01 19:40:00"
"5190","2144","492","mystery","2013-05-01 21:03:20"
"5191","2144","508","injustice","2011-01-24 03:20:00"
"5192","2144","519","franchise","2013-05-01 21:03:20"
"5193","2144","522","violent","2013-05-01 19:40:00"
"5194","2144","539","cheesy","2011-01-24 03:03:20"
"5195","2144","539","kitsch","2011-01-24 03:03:20"
"5196","2144","539","Meg Ryan","2011-01-24 03:03:20"
"5197","2144","539","predictable","2011-01-24 03:03:20"
"5198","2144","597","cheesy","2011-01-24 03:03:20"
"5199","2144","597","predictable","2011-01-24 03:03:20"
"5200","2144","597","shopping","2011-01-24 11:40:00"
"5201","2144","611","franchise","2013-05-01 21:03:20"
"5202","2144","653","adventure","2012-01-07 16:36:40"
"5203","2144","653","fantasy","2012-01-07 16:36:40"
"5204","2144","674","bizarre","2011-01-24 01:40:00"
"5205","2144","674","cult film","2011-01-24 01:40:00"
"5206","2144","674","great soundtrack","2011-01-24 01:40:00"
"5207","2144","750","anti-war","2011-05-08 11:46:40"
"5208","2144","750","satire","2011-05-08 11:46:40"
"5209","2144","778","black comedy","2011-03-24 19:33:20"
"5210","2144","780","patriotic","2011-01-24 02:13:20"
"5211","2144","780","predictable","2011-01-24 01:40:00"
"5212","2144","780","shallow plot","2011-01-24 02:30:00"
"5213","2144","780","unimaginative","2011-01-24 01:56:40"
"5214","2144","780","Will Smith","2011-01-13 14:50:00"
"5215","2144","832","thriller","2013-05-01 21:20:00"
"5216","2144","858","organized crime","2011-01-24 13:20:00"
"5217","2144","920","kitsch","2011-01-24 03:03:20"
"5218","2144","920","unimaginative","2011-01-24 11:40:00"
"5219","2144","946","nazis","2013-05-01 21:03:20"
"5220","2144","1079","hilarious","2011-01-25 11:33:20"
"5221","2144","1079","quirky","2011-01-25 11:33:20"
"5222","2144","1079","silly","2011-01-25 11:33:20"
"5223","2144","1079","witty","2011-01-25 11:33:20"
"5224","2144","1080","controversial","2011-01-24 13:20:00"
"5225","2144","1080","satire","2011-01-24 13:20:00"
"5226","2144","1080","Terry Gilliam","2011-01-24 13:20:00"
"5227","2144","1080","whimsical","2011-01-24 13:20:00"
"5228","2144","1088","cheesy","2011-01-24 03:20:00"
"5229","2144","1088","Patrick Swayze","2011-01-24 03:20:00"
"5230","2144","1089","great soundtrack","2011-01-24 00:50:00"
"5231","2144","1092","controversial","2011-01-24 13:20:00"
"5232","2144","1092","Erotic","2011-01-24 13:20:00"
"5233","2144","1095","ensemble cast","2013-05-01 21:03:20"
"5234","2144","1172","bittersweet","2011-01-25 11:50:00"
"5235","2144","1172","censorship","2011-01-25 11:50:00"
"5236","2144","1172","heartwarming","2011-01-25 11:50:00"
"5237","2144","1175","black comedy","2011-03-24 19:16:40"
"5238","2144","1175","dystopia","2011-01-24 00:33:20"
"5239","2144","1175","quirky","2011-01-24 00:33:20"
"5240","2144","1196","despecialized edition","2016-03-07 19:50:00"
"5241","2144","1199","FIGHTING THE SYSTEM","2011-01-20 19:03:20"
"5242","2144","1199","satire","2011-01-13 14:50:00"
"5243","2144","1199","surreal","2011-01-13 14:50:00"
"5244","2144","1199","thought-provoking","2011-01-13 14:50:00"
"5245","2144","1206","controversial","2011-01-24 13:03:20"
"5246","2144","1206","cult film","2011-01-24 13:03:20"
"5247","2144","1206","satire","2011-01-24 13:03:20"
"5248","2144","1206","surreal","2011-01-24 13:03:20"
"5249","2144","1210","despecialized edition","2016-03-07 19:50:00"
"5250","2144","1235","cult film","2011-01-25 11:33:20"
"5251","2144","1235","heartwarming","2011-01-25 11:33:20"
"5252","2144","1235","quirky","2011-01-25 11:33:20"
"5253","2144","1258","atmospheric","2011-01-24 00:00:00"
"5254","2144","1258","disturbing","2011-01-24 00:00:00"
"5255","2144","1258","psychology","2011-01-24 00:00:00"
"5256","2144","1281","anti-war","2011-05-08 11:46:40"
"5257","2144","1281","satire","2011-05-08 11:46:40"
"5258","2144","1305","bittersweet","2014-02-02 15:50:00"
"5259","2144","1305","meditative","2014-02-02 15:50:00"
"5260","2144","1305","reflective","2014-02-02 15:50:00"
"5261","2144","1305","relationships","2014-02-02 15:50:00"
"5262","2144","1305","warm","2014-02-02 15:50:00"
"5263","2144","1355","original is better","2011-01-24 13:03:20"
"5264","2144","1380","musical","2011-05-26 15:36:40"
"5265","2144","1391","satire","2011-01-24 01:23:20"
"5266","2144","1464","atmospheric","2011-01-25 21:50:00"
"5267","2144","1464","David Lynch","2011-01-13 14:50:00"
"5268","2144","1464","disturbing","2011-01-13 14:50:00"
"5269","2144","1464","mindfuck","2011-03-19 08:26:40"
"5270","2144","1464","nonlinear","2012-11-22 12:26:40"
"5271","2144","1464","strange","2011-01-13 14:50:00"
"5272","2144","1464","Surreal","2011-01-13 14:50:00"
"5273","2144","1527","futuristic","2012-01-18 16:13:20"
"5274","2144","1527","humorous","2012-01-18 16:13:20"
"5275","2144","1527","satirical","2012-01-18 16:13:20"
"5276","2144","1527","stylized","2012-01-18 16:13:20"
"5277","2144","1527","surreal","2012-01-18 16:13:20"
"5278","2144","1584","beautiful","2014-06-11 20:56:40"
"5279","2144","1584","existentialism","2014-06-11 20:56:40"
"5280","2144","1584","idealism","2014-06-11 20:56:40"
"5281","2144","1584","inspirational","2014-06-11 20:56:40"
"5282","2144","1608","patriotic","2011-01-24 03:20:00"
"5283","2144","1619","Eastern philosophy","2011-01-26 19:13:20"
"5284","2144","1619","mountain climbing","2011-01-26 19:13:20"
"5285","2144","1619","mountains","2011-01-26 19:13:20"
"5286","2144","1619","scenic","2011-01-26 19:13:20"
"5287","2144","1620","thriller","2013-05-01 19:40:00"
"5288","2144","1653","dystopia","2011-01-24 00:33:20"
"5289","2144","1653","injustice","2012-01-22 21:36:40"
"5290","2144","1653","rebellion","2011-03-19 08:26:40"
"5291","2144","1676","satire","2011-01-13 14:50:00"
"5292","2144","1676","witty","2011-01-13 14:50:00"
"5293","2144","1729","great soundtrack","2011-01-24 03:20:00"
"5294","2144","1732","comedy","2011-03-24 19:16:40"
"5295","2144","1732","cult film","2011-01-25 11:33:20"
"5296","2144","1732","funny","2011-01-25 11:33:20"
"5297","2144","1732","great soundtrack","2011-01-24 00:33:20"
"5298","2144","1732","quirky","2011-01-23 23:43:20"
"5299","2144","1732","satirical","2011-03-24 19:16:40"
"5300","2144","1747","black comedy","2011-03-24 19:16:40"
"5301","2144","1747","conspiracy","2011-01-24 00:50:00"
"5302","2144","1747","politics","2011-01-24 00:50:00"
"5303","2144","1747","satire","2011-01-24 00:50:00"
"5304","2144","1784","Comedy","2011-01-25 11:50:00"
"5305","2144","1784","feel-good","2011-01-25 11:50:00"
"5306","2144","1784","psychology","2011-01-25 11:50:00"
"5307","2144","1831","surreal","2011-01-23 23:43:20"
"5308","2144","1833","autism","2011-05-30 11:50:00"
"5309","2144","1835","Meg Ryan","2011-01-24 03:03:20"
"5310","2144","1882","Roland Emmerich","2011-01-24 20:00:00"
"5311","2144","1884","cynical","2011-01-24 01:40:00"
"5312","2144","1884","drugs","2011-01-24 01:40:00"
"5313","2144","1884","great soundtrack","2011-01-24 01:40:00"
"5314","2144","1884","psychedelic","2011-01-24 01:40:00"
"5315","2144","1884","satirical","2011-01-25 11:33:20"
"5316","2144","1884","surreal","2011-01-24 01:40:00"
"5317","2144","1909","conspiracy","2011-01-24 17:30:00"
"5318","2144","1917","Ben Affleck","2011-01-13 14:50:00"
"5319","2144","1917","Michael Bay","2011-05-30 18:13:20"
"5320","2144","1917","patriotic","2011-01-24 01:56:40"
"5321","2144","1917","predictable","2011-01-24 01:56:40"
"5322","2144","1917","unimaginative","2011-01-24 01:56:40"
"5323","2144","1921","great soundtrack","2011-06-11 11:36:40"
"5324","2144","1921","mathematics","2011-06-11 11:36:40"
"5325","2144","1921","paranoia","2011-06-11 11:36:40"
"5326","2144","1921","psychology","2011-06-11 11:36:40"
"5327","2144","1921","religion","2011-06-11 11:36:40"
"5328","2144","1953","oscar (best cinematography)","2013-05-01 21:20:00"
"5329","2144","1961","autism","2011-05-20 10:43:20"
"5330","2144","2010","classic","2011-01-26 18:56:40"
"5331","2144","2010","German expressionism","2011-01-26 18:56:40"
"5332","2144","2010","industrial progress","2011-01-26 18:56:40"
"5333","2144","2010","visionary","2011-01-26 18:56:40"
"5334","2144","2028","war","2011-01-31 12:16:40"
"5335","2144","2058","thriller","2013-05-01 21:20:00"
"5336","2144","2066","black and white","2013-05-01 21:03:20"
"5337","2144","2078","great soundtrack","2011-01-24 01:23:20"
"5338","2144","2124","quirky","2011-01-24 17:46:40"
"5339","2144","2240","high school","2013-05-01 21:03:20"
"5340","2144","2294","anti-war","2011-01-26 19:13:20"
"5341","2144","2296","stupid","2013-05-01 19:40:00"
"5342","2144","2315","franchise","2013-05-01 21:03:20"
"5343","2144","2321","satire","2011-01-13 19:33:20"
"5344","2144","2321","surreal","2011-01-13 19:33:20"
"5345","2144","2321","witty","2011-01-25 11:33:20"
"5346","2144","2359","feel-good","2011-01-25 11:50:00"
"5347","2144","2359","heartwarming","2011-01-25 11:50:00"
"5348","2144","2359","quirky","2011-01-25 11:50:00"
"5349","2144","2360","dialogue driven","2012-04-19 11:33:20"
"5350","2144","2360","dogme95","2011-01-24 11:06:40"
"5351","2144","2360","family","2011-01-24 11:06:40"
"5352","2144","2360","no soundtrack","2011-01-24 17:30:00"
"5353","2144","2387","dark comedy","2011-01-26 18:56:40"
"5354","2144","2395","bittersweet","2011-01-25 11:33:20"
"5355","2144","2395","off-beat comedy","2011-01-25 11:33:20"
"5356","2144","2395","quirky","2011-01-25 11:33:20"
"5357","2144","2395","witty","2011-01-25 11:33:20"
"5358","2144","2424","cheesy","2011-01-24 03:03:20"
"5359","2144","2424","cliche","2011-01-24 03:03:20"
"5360","2144","2424","kitsch","2011-01-24 03:03:20"
"5361","2144","2424","Meg Ryan","2011-01-24 03:03:20"
"5362","2144","2424","predictable","2011-01-24 03:03:20"
"5363","2144","2427","cinematography","2011-05-12 22:26:40"
"5364","2144","2427","meditative","2011-03-24 19:33:20"
"5365","2144","2427","nature","2011-03-24 19:33:20"
"5366","2144","2427","philosophical","2011-01-13 19:50:00"
"5367","2144","2427","war","2011-03-24 19:33:20"
